NOM_COMUN,TIPO_VEGET,ESTADO_INICIAL,FECHA,LADO_RED,DAP_ESTIM,LONG_INTER,TIPO_INTER,NIVEL_RIES,CIRCUITO_TRAMO,NODO_1,NODO_2,LONGITUD,LATITUD,DEP,MUN
MATARRATON,Cerca Viva,Ejecutado,2024-07-03,Derecha,30,10,Poda,Alto,AMR23L13,C30040,C30041,-75.62737545,5.083858542,CALDAS,MANIZALES
TACHUELO,Bosque natural,Ejecutado,2024-07-03,Debajo,25,6,Poda,Alto,AMR23L13,C30040,C30041,-75.62776931,5.084164352,CALDAS,MANIZALES
YARUMO,Arbol aislado,Ejecutado,2024-07-03,Debajo,30,15,Poda,Alto,AMR23L13,C30019,C30023,-75.63166526,5.086227551,CALDAS,MANIZALES
OTROS,Bosque natural,Ejecutado,2024-07-03,Debajo,25,6,Poda,Alto,AMR23L13,C30016,C30019,-75.63248851,5.086499615,CALDAS,MANIZALES
LECHUDO,Arbol aislado,Ejecutado,2024-07-03,Debajo,20,6,Poda,Alto,AMR23L13,C30015,C30016,-75.63712584,5.088007702,CALDAS,MANIZALES
NN,Bosque natural secundario,Ejecutado,2024-08-22,Debajo,12,10,Poda,Alto,AMA23L16,W30944,W30947,-75.844667,5.297023,RISARALDA,GUÁTICA
OTROS,Bosque natural,Ejecutado,2024-08-14,Ambos Lados,25,25,Rocería,Medio,SCH23L12,W17167,W17173,-76.04947202,5.437961326,RISARALDA,MISTRATÓ
DINDE,Arbol aislado,Ejecutado,2024-09-03,Derecha,30,5,Poda,Alto,DOR23L15,L23071,L23072,-74.690487,5.387913,CALDAS,LA DORADA
DINDE,Arbol aislado,Ejecutado,2024-09-05,Izquierda,35,12,Tala,Alto,DON23L13,L13413,L13414,-74.67255554,5.57875204,CALDAS,LA DORADA
OTROS,Bosque natural,Ejecutado,2024-09-04,Debajo,35,4,Poda,Alto,GTO23L12,L22103,L22104,-74.735838,5.346695,CALDAS,LA DORADA
OTROS,Bosque natural,Ejecutado,2024-09-06,Debajo,35,12,Tala,Alto,DON23L14,L11266,L11871,-74.77602894,5.457458393,CALDAS,VICTORIA
PLATANO,Huerto,Ejecutado,2024-09-12,Debajo,16,2,Poda,Alto,BOL23L12,E61711,E61712,-75.0837139,5.41005751,CALDAS,PENSILVANIA
GUADUA,Guadual,Ejecutado,2024-09-14,Derecha,13,7,Tala,Alto,PSV23L15,E61670,E61674,-75.10221322,5.382252875,CALDAS,PENSILVANIA
PLATANO,Huerto,Ejecutado,2024-09-12,Ambos Lados,12,5,Poda,Alto,BOL23L12,E61716,E61962,-75.09120298,5.413070398,CALDAS,PENSILVANIA
YARUMO BLANCO,Arbol aislado,Ejecutado,2024-09-12,Debajo,12,3,Tala,Alto,BOL23L12,E61711,E61712,-75.08365266,5.410201128,CALDAS,PENSILVANIA
NN,Cerca Viva,Inspeccionado,2024-09-12,Derecha,6,5,Poda,Alto,BOL23L12,E61716,E61962,-75.0982891,5.41351514,CALDAS,PENSILVANIA
NN,Rastrojo,Inspeccionado,2024-09-11,Debajo,10,6,Poda,Bajo,BOL23L12,E61728,E61729,-75.072283,5.401052,CALDAS,SAMANÁ
SAMAN,Bosque natural,Pendiente Apagon,2024-08-15,Encima,50,12,Poda,Alto,BEO23L12,L20047,L20048,-74.70958374,5.326290433,CALDAS,LA DORADA
NN,Bosque natural secundario,Ejecutado,2024-09-03,Debajo,60,5,Poda,Alto,AMA23L12,W30503,W30505,-75.81022413,5.274965757,RISARALDA,GUÁTICA
OTROS,Arbol aislado,Inspeccionado,2024-09-05,Izquierda,20,3,Poda,Bajo,AMA23L12,W30307,W30308,-75.72962002,5.240368253,RISARALDA,QUINCHÍA
NN,Cerca Viva,Ejecutado,2024-08-23,Ambos Lados,65,25,Poda,Alto,AMA23L16,W30748,W30749,-75.802324,5.310302,RISARALDA,GUÁTICA
NOGAL CAFETERO,Cafe/sombrio,Inspeccionado,2024-08-23,Izquierda,60,8,Poda,Bajo,AMA23L16,W30748,W30749,-75.802103,5.309532,RISARALDA,GUÁTICA
NOGAL CAFETERO,Arbol aislado,Ejecutado,2024-09-03,Encima,38,35,Tala,Bajo,AMA23L12,W30583,W30586,-75.76992239,5.285215369,RISARALDA,GUÁTICA
NN,Bosque natural secundario,Inspeccionado,2024-09-04,Izquierda,32,5,Poda,Medio,AMA23L12,W38064,W38094,-75.76093246,5.237457435,CALDAS,ANSERMA
NOGAL CAFETERO,Arbol aislado,Ejecutado,2024-09-02,Encima,45,10,Poda,Alto,AMA23L12,W30079,W30080,-75.78687548,5.245854306,CALDAS,ANSERMA
SAUCE,Cerca Viva,Ejecutado,2024-09-02,Derecha,48,5,Poda,Alto,AMA23L12,W30097,W30152,-75.78500244,5.253574122,CALDAS,ANSERMA
NN,Bosque natural secundario,Ejecutado,2024-09-06,Ambos Lados,40,50,Tala,Medio,VCT30L12,B65014,E14018,-74.92238515,5.349904067,CALDAS,VICTORIA
OTROS,Arbol aislado,Ejecutado,2024-08-12,Debajo,25,4,Poda,Medio,CHA23L17,C40552,C40553,-75.5938304,4.984007022,CALDAS,CHINCHINÁ
NN,Bosque natural secundario,Ejecutado,2024-08-12,Derecha,40,15,Poda,Alto,ENE23L13,M63599,M63607,-75.47879861,5.043411433,CALDAS,MANIZALES
NN,Bosque natural secundario,Ejecutado,2024-08-12,Debajo,30,7,Poda,Medio,ENE23L13,M63990,M63991,-75.47698344,5.04124119,CALDAS,MANIZALES
CHILCA,Rastrojo,Ejecutado,2024-08-12,Debajo,10,70,Rocería,Alto,AZA23L17,M46011,M63610,-75.478996,5.04316,CALDAS,MANIZALES
ARBOLOCO,Arbol aislado,Inspeccionado,2024-08-12,Izquierda,40,12,Poda,Bajo,ENE23L13,M63661,M63662,-75.477581,5.042434,CALDAS,MANIZALES
ARBOLOCO,Arbol aislado,Inspeccionado,2024-08-12,Izquierda,60,1,Poda,Bajo,ENE23L13,M63661,M63662,-75.477537,5.042555,CALDAS,MANIZALES
OTROS,Arbol aislado,Ejecutado,2024-08-12,Debajo,35,5,Poda,Medio,ENE23L13,M63612,M63990,-75.476872,5.041316,CALDAS,MANIZALES
OTROS,Arbol aislado,Inspeccionado,2024-08-12,Izquierda,15,20,Poda,Bajo,ENE23L13,M63610,M63660,-75.478618,5.042963,CALDAS,MANIZALES
ARBOLOCO,Bosque natural secundario,Ejecutado,2024-08-12,Debajo,10,30,Rocería,Alto,ENE23L13,M63575,M63624,-75.4755,5.040066,CALDAS,MANIZALES
CAMARGO,Rastrojo,Ejecutado,2024-08-12,Ambos Lados,10,70,Rocería,Medio,ENE23L13,M63599,M63607,-75.478837,5.043492,CALDAS,MANIZALES
MATARRATON,Cerca Viva,Ejecutado,2024-08-21,Debajo,20,8,Poda,Alto,FIL23L13,N11623,N11624,-75.546675,5.228551,CALDAS,FILADELFIA
GUAMO,Cafe/sombrio,Ejecutado,2024-08-21,Derecha,30,8,Poda,Alto,FIL23L13,N11624,N11625,-75.545857,5.229206,CALDAS,FILADELFIA
LECHUDO,Arbol aislado,Inspeccionado,2024-08-21,Derecha,20,8,Poda,Bajo,FIL23L13,N11623,N11624,-75.545994,5.229223,CALDAS,FILADELFIA
TAMBOR,Arbol aislado,Inspeccionado,2024-08-21,Izquierda,30,8,Poda,Alto,FIL23L13,N11617,N11618,-75.547909,5.221357,CALDAS,FILADELFIA
NN,Rastrojo,Inspeccionado,2024-08-21,Debajo,30,8,Poda,Alto,FIL23L13,N11616,N11617,-75.54827,5.218616,CALDAS,FILADELFIA
GUADUA,Guadual,Pendiente Apagon,2024-08-24,Encima,20,50,Tala,Alto,SUP23L15,W66063,W66064,-75.676993,5.454666,CALDAS,RIOSUCIO
GUAYABO,Frutales,Ejecutado,2024-08-24,Izquierda,40,10,Poda,Medio,SUP23L15,W66063,W66064,-75.676876,5.454594,CALDAS,RIOSUCIO
CAUCHO,Plantacion,Pendiente Otro,2024-09-13,Ambos Lados,50,10,Poda,Alto,SUP23L15,W66005,W66008,-75.656845,5.44979,CALDAS,SUPÍA
GUADUA,Guadual,Ejecutado,2024-09-14,Encima,12,10,Tala,Alto,BUM23L12,W10395,W10399,-75.8757631,5.19982699,RISARALDA,BELÉN DE UMBRÍA
GUADUA,Guadual,Ejecutado,2024-09-14,Ambos Lados,12,30,Tala,Alto,BUM23L12,W10395,W10399,-75.8757541,5.199855636,RISARALDA,BELÉN DE UMBRÍA
PLATANO,Arbol aislado,Ejecutado,2024-09-14,Debajo,10,10,Poda,Alto,BUM23L12,W12027,W12131,-75.87649918,5.201534845,RISARALDA,BELÉN DE UMBRÍA
PLATANO,Arbol aislado,Ejecutado,2024-09-14,Debajo,10,5,Poda,Alto,BUM23L12,W12027,W12131,-75.87656878,5.201640723,RISARALDA,BELÉN DE UMBRÍA
GUADUA,Guadual,Ejecutado,2024-09-14,Debajo,11,10,Tala,Alto,BUM23L12,W10394,W10395,-75.87631361,5.1962787,RISARALDA,BELÉN DE UMBRÍA
GUADUA,Guadual,Ejecutado,2024-09-14,Ambos Lados,25,10,Tala,Alto,BUM23L12,W10387,W10393,-75.87897694,5.19080773,RISARALDA,BELÉN DE UMBRÍA
MATARRATON,Cerca Viva,Ejecutado,2024-09-14,Izquierda,28,8,Poda,Medio,BUM23L12,W10394,W10395,-75.87614065,5.196777976,RISARALDA,BELÉN DE UMBRÍA
GUADUA,Guadual,Ejecutado,2024-09-05,Ambos Lados,15,8,Tala,Medio,FIL23L13,N21222,N21223,-75.556471,5.298109,CALDAS,FILADELFIA
NN,Rastrojo,Ejecutado,2024-08-09,Debajo,20,15,Rocería,Alto,RIO30L12,B49004,B49005,-75.6979445,5.407827029,CALDAS,RIOSUCIO
NN,Rastrojo,Ejecutado,2024-08-09,Debajo,10,15,Rocería,Alto,RIO30L12,B49008,B49009,-75.68916743,5.405765918,CALDAS,RIOSUCIO
CHOCHO,Arbol aislado,Ejecutado,2024-08-09,Derecha,32,6,Poda,Alto,DON23L13,L12810,L12811,-74.79694357,5.570657016,CALDAS,VICTORIA
MANGO,Frutales,Inspeccionado,2024-07-24,Izquierda,0,5,Poda,Bajo,DON23L13,L12827,L12828,-74.81739109,5.577153219,CALDAS,VICTORIA
HIGUERON,Arbol aislado,Ejecutado,2024-08-09,Izquierda,75,15,Poda,Alto,DON23L13,L12802,L12810,-74.7965023,5.570522447,CALDAS,VICTORIA
ESPADERO,Arbol aislado,Ejecutado,2024-08-30,Debajo,4,5,Poda,Alto,MLA23L15,E23042,E25616,-75.06070845,5.293635648,CALDAS,MARQUETALIA
OTROS,Bosque natural,Pendiente Apagon,2024-08-30,Ambos Lados,0,0,Poda,Alto,MLA23L15,E25045,E25046,-75.06765408,5.283693194,CALDAS,MARQUETALIA
GUADUA,Guadual,Ejecutado,2024-08-30,Izquierda,12,20,Tala,Alto,MLA23L15,E25037,E25043,-75.06768879,5.285826712,CALDAS,MARQUETALIA
NN,Plantacion,Ejecutado,2024-08-30,Debajo,1,10,Poda,Alto,MLA23L15,E25028,E25161,-75.06050084,5.293322216,CALDAS,MARQUETALIA
GUAYABO,Frutales,Ejecutado,2024-08-30,Debajo,4,6,Poda,Alto,MLA23L15,E25037,E25043,-75.06767843,5.285902719,CALDAS,MARQUETALIA
GUAMO SANTAFERENO,Cafe/sombrio,Pendiente Otro,2024-08-30,Debajo,0,0,Poda,Alto,MLA23L15,E25044,E25622,-75.06769245,5.284905057,CALDAS,MARQUETALIA
NN,Cerca Viva,Ejecutado,2024-08-30,Debajo,5,6,Poda,Alto,MLA23L15,E25032,E25034,-75.0648778,5.288501527,CALDAS,MARQUETALIA
MANGO,Frutales,Inspeccionado,2024-08-30,Izquierda,0,0,Poda,Bajo,MLA23L15,E25028,E25031,-75.06238287,5.291184451,CALDAS,MARQUETALIA
PALMA YUCA,Ornamental,Ejecutado,2024-08-30,Debajo,22,10,Poda,Medio,CHI23L17,M31066,M31068,-75.52110359,5.073118217,CALDAS,MANIZALES
CEDRO ROSADO,Ornamental,Ejecutado,2024-08-30,Izquierda,80,20,Poda,Alto,CHI23L17,M31066,M31068,-75.52111554,5.07299597,CALDAS,MANIZALES
CANIABRAVA,Cerca Viva,Ejecutado,2024-08-28,Ambos Lados,10,15,Rocería,Bajo,INS23L14,C23145,C23847,-75.72548611,5.036279076,RISARALDA,MARSELLA
PALMA,Ornamental,Pendiente Otro,2024-08-30,Ambos Lados,55,3,Poda,Medio,ENE23L13,M63250,M63251,-75.469687,5.035865,CALDAS,MANIZALES
PALMA,Arbol aislado,Inspeccionado,2024-08-30,Izquierda,45,1,Poda,Bajo,ENE23L13,M61919,M61920,-75.458343,5.039624,CALDAS,MANIZALES
GUAYACAN AMARILLO,Arbol aislado,Inspeccionado,2024-08-30,Izquierda,45,1,Poda,Medio,ENE23L13,M61919,M61920,-75.458381,5.039665,CALDAS,MANIZALES
OTROS,Arbol aislado,Inspeccionado,2024-08-30,Ambos Lados,55,1,Poda,Bajo,ENE23L13,M61917,M61927,-75.458884,5.039855,CALDAS,MANIZALES
OTROS,Arbol aislado,Ejecutado,2024-08-30,Izquierda,60,5,Poda,Alto,ENE23L13,M63542,M63657,-75.467937,5.0352,CALDAS,MANIZALES
PALMA,Ornamental,Pendiente Otro,2024-08-30,Encima,65,20,Poda,Medio,ENE23L13,M63561,M63564,-75.47027,5.035839,CALDAS,MANIZALES
MATARRATON,Cerca Viva,Ejecutado,2024-09-16,Debajo,20,8,Poda,Alto,AGU23L15,N43766,N43767,-75.53114838,5.64702165,CALDAS,AGUADAS
GUADUA,Guadual,Ejecutado,2024-09-16,Ambos Lados,15,15,Tala,Alto,AGU23L15,N43765,N43766,-75.5322071,5.645641136,CALDAS,AGUADAS
MATARRATON,Cerca Viva,Ejecutado,2024-09-16,Ambos Lados,20,15,Poda,Alto,AGU23L15,N43758,N43760,-75.5300093,5.638758297,CALDAS,AGUADAS
OTROS,Bosque natural,Ejecutado,2024-09-16,Debajo,20,6,Poda,Alto,AGU23L15,N43765,N43766,-75.53283699,5.644859782,CALDAS,AGUADAS
GUAYACAN ROSADO,Arbol aislado,Ejecutado,2024-08-21,Encima,45,10,Poda,Alto,BUM23L14,W12145,W12146,-75.870491,5.197066,RISARALDA,BELÉN DE UMBRÍA
NN,Bosque natural secundario,Ejecutado,2024-08-30,Ambos Lados,35,50,Poda,Alto,PRO23L15,O44897,O44898,-76.10814036,5.339777382,RISARALDA,PUEBLO RICO
OTROS,Bosque natural,Pendiente Apagon,2024-08-30,Debajo,35,15,Poda,Alto,PRO23L15,O44897,O44898,-76.10817,5.336275,RISARALDA,PUEBLO RICO
OTROS,Bosque natural,Ejecutado,2024-08-27,Ambos Lados,40,20,Tala,Alto,VCT30L12,B65023,B65024,-74.9367507,5.36975166,CALDAS,VICTORIA
NN,Arbol aislado,Ejecutado,2024-08-26,Debajo,123,3,Poda,Alto,PSV23L13,E63000,E63001,-75.15089797,5.477523724,CALDAS,PENSILVANIA
OTROS,Bosque natural,Ejecutado,2024-08-30,Debajo,40,20,Tala,Alto,ELA23L12,E10010,E10014,-74.84251091,5.318203041,CALDAS,VICTORIA
ARBOLOCO,Arbol aislado,Pendiente Apagon,2024-08-26,Ambos Lados,20,10,Poda,Alto,FIL23L13,N21520,N21523,-75.572303,5.239626,CALDAS,FILADELFIA
ZURRUMBO,Bosque natural,Ejecutado,2024-08-26,Ambos Lados,30,10,Poda,Alto,FIL23L13,N21520,N21523,-75.5726,5.239926,CALDAS,FILADELFIA
ESPADERO,Arbol aislado,Ejecutado,2024-08-22,Debajo,15,6,Tala,Medio,VCT30L12,B65032,B65033,-74.9723062,5.401191599,CALDAS,SAMANÁ
NN,Bosque natural secundario,Inspeccionado,2024-09-12,Debajo,3,5,Poda,Alto,BOL23L12,E61962,E61963,-75.09864049,5.413670286,CALDAS,PENSILVANIA
NN,Cerca Viva,Pendiente Otro,2024-09-12,Ambos Lados,30,3,Poda,Alto,BOL23L12,E61710,E61711,-75.085364,5.409196,CALDAS,PENSILVANIA
NN,Bosque natural secundario,Pendiente Otro,2024-09-12,Debajo,19,25,Poda,Medio,BOL23L12,E61716,E61962,-75.09605937,5.413391471,CALDAS,PENSILVANIA
PLATANO,Huerto,Ejecutado,2024-09-12,Debajo,20,2,Poda,Medio,BOL23L12,E42175,E61711,-75.08363848,5.409882871,CALDAS,PENSILVANIA
NN,Frutales,Inspeccionado,2024-09-12,Izquierda,30,3,Poda,Alto,BOL23L12,E61712,E61713,-75.08325468,5.411435133,CALDAS,PENSILVANIA
NN,Rastrojo,Ejecutado,2024-09-11,Izquierda,4,7,Rocería,Alto,BOL23L12,E61723,E61728,-75.07243595,5.40137345,CALDAS,SAMANÁ
CAREY,Arbol aislado,Inspeccionado,2024-09-11,Debajo,17,1,Poda,Medio,BOL23L12,E61722,E61726,-75.07404687,5.405885033,CALDAS,SAMANÁ
GUADUA,Guadual,Ejecutado,2024-08-16,Ambos Lados,15,50,Tala,Alto,AMR23L13,C30317,C30318,-75.58845575,5.130299113,CALDAS,MANIZALES
OTROS,Arbol aislado,Ejecutado,2024-08-20,Ambos Lados,90,15,Tala,Medio,HER23L16,C14483,C14484,-75.68124773,4.915881362,RISARALDA,SANTA ROSA DE CABAL
GUADUA,Guadual,Ejecutado,2024-08-20,Ambos Lados,15,15,Tala,Medio,HER23L16,C14483,C14484,-75.68156973,4.91563276,RISARALDA,SANTA ROSA DE CABAL
NN,Rastrojo,Ejecutado,2024-08-21,Debajo,1,10,Rocería,Bajo,PSO40L24,A17301,A17302,-75.51080362,5.115175472,CALDAS,MANIZALES
NN,Rastrojo,Ejecutado,2024-08-21,Debajo,1,15,Rocería,Bajo,PSO40L24,A17305,A17306,-75.51926972,5.102625487,CALDAS,MANIZALES
NN,Rastrojo,Ejecutado,2024-08-21,Debajo,1,30,Rocería,Bajo,PSO40L24,A17304,A17305,-75.51392369,5.109974575,CALDAS,MANIZALES
GUADUA,Guadual,Pendiente Apagon,2024-03-01,Debajo,12,0,Tala,Alto,MGT23L14,W22537,W22584,-75.724616,5.111618,CALDAS,RISARALDA
LECHUDO,Bosque natural,Ejecutado,2024-09-09,Encima,80,10,Poda,Alto,DON23L12,L10948,L10949,-74.6830344,5.476615913,CALDAS,LA DORADA
PLATANO,Huerto,Ejecutado,2024-09-04,Debajo,25,5,Poda,Medio,AMA23L12,W38064,W38094,-75.76148838,5.237135543,CALDAS,ANSERMA
NN,Rastrojo,Ejecutado,2024-09-03,Debajo,1,14,Rocería,Alto,VBO30L12,B04029,B04030,-75.98083051,5.171481887,RISARALDA,APÍA
MATARRATON,Cerca Viva,Ejecutado,2024-08-12,Izquierda,15,15,Poda,Bajo,IRR23L12,C33622,C33626,-75.57514243,5.181898025,CALDAS,MANIZALES
NN,Frutales,Ejecutado,2024-08-12,Debajo,20,10,Poda,Bajo,IRR23L12,C33612,C33613,-75.58873041,5.17682683,CALDAS,NEIRA
MATARRATON,Cerca Viva,Inspeccionado,2024-08-12,Debajo,25,3,Poda,Medio,IRR23L12,C33603,C33611,-75.589988,5.176095,CALDAS,NEIRA
NOGAL CAFETERO,Arbol aislado,Inspeccionado,2024-08-12,Ambos Lados,45,8,Poda,Medio,IRR23L12,C33614,C33617,-75.583281,5.17992,CALDAS,NEIRA
MATARRATON,Cerca Viva,Ejecutado,2024-08-12,Debajo,12,4,Poda,Bajo,IRR23L12,C33614,C33617,-75.583096,5.179952,CALDAS,NEIRA
LIMON MANDARINO,Arbol aislado,Inspeccionado,2024-08-12,Debajo,15,3,Poda,Bajo,IRR23L12,C33618,C33619,-75.580612,5.180331,CALDAS,NEIRA
NN,Frutales,Inspeccionado,2024-08-12,Debajo,35,3,Poda,Medio,IRR23L12,C33618,C33619,-75.580922,5.18028,CALDAS,NEIRA
OTROS,Arbol aislado,Inspeccionado,2024-08-12,Debajo,20,1,Poda,Bajo,IRR23L12,C33626,C33629,-75.575096,5.182055,CALDAS,MANIZALES
MATARRATON,Cerca Viva,Ejecutado,2024-08-12,Debajo,25,10,Poda,Bajo,IRR23L12,C33626,C33629,-75.575441,5.182493,CALDAS,MANIZALES
MATARRATON,Cerca Viva,Ejecutado,2024-08-12,Debajo,45,8,Poda,Medio,IRR23L12,C33628,C33631,-75.574695,5.182085,CALDAS,MANIZALES
GUAYABO,Frutales,Ejecutado,2024-08-12,Debajo,25,6,Poda,Bajo,IRR23L12,C33634,C33638,-75.572828,5.181853,CALDAS,MANIZALES
GUAYABO,Frutales,Ejecutado,2024-08-24,Derecha,40,30,Rocería,Alto,SUP23L15,W66063,W66064,-75.676763,5.454436,CALDAS,RIOSUCIO
GUANABANO,Arbol aislado,Ejecutado,2024-08-24,Izquierda,50,4,Poda,Alto,SUP23L15,W66063,W66064,-75.676942,5.454687,CALDAS,RIOSUCIO
LAUREL,Arbol aislado,Ejecutado,2024-08-24,Izquierda,40,10,Tala,Alto,SUP23L15,W66063,W66064,-75.67737,5.455285,CALDAS,RIOSUCIO
OTROS,Arbol aislado,Ejecutado,2024-08-24,Debajo,40,4,Poda,Alto,SUP23L15,W66063,W66064,-75.677445,5.455389,CALDAS,RIOSUCIO
MATARRATON,Cerca Viva,Ejecutado,2024-08-24,Debajo,20,10,Poda,Medio,SUP23L15,W66064,W66065,-75.677637,5.455663,CALDAS,RIOSUCIO
MATARRATON,Cerca Viva,Ejecutado,2024-08-24,Izquierda,40,7,Poda,Medio,SUP23L15,W66064,W66065,-75.677662,5.4557,CALDAS,RIOSUCIO
EUCALIPTO,Plantacion,Ejecutado,2024-09-16,Derecha,50,40,Tala,Medio,ENE23L12,M60061,M60062,-75.43254151,5.038162957,CALDAS,VILLAMARÍA
GUADUA,Guadual,Ejecutado,2024-09-11,Debajo,30,10,Tala,Alto,ROS40L21,A19089,A19090,-75.67929083,4.761082789,RISARALDA,PEREIRA
GUADUA,Guadual,Ejecutado,2024-09-09,Ambos Lados,30,23,Tala,Alto,HER40L25,A06010,A06011,-75.66611575,4.855514455,RISARALDA,DOSQUEBRADAS
GUAYACAN,Arbol aislado,Ejecutado,2024-09-11,Debajo,54,12,Poda,Alto,ROS40L21,A19090,A19091,-75.68086432,4.763382554,RISARALDA,PEREIRA
GUADUA,Guadual,Ejecutado,2024-09-12,Derecha,30,20,Tala,Alto,ROS40L21,A19092,A19093,-75.68112802,4.768495103,RISARALDA,PEREIRA
GUAYACAN,Arbol aislado,Ejecutado,2024-09-11,Debajo,58,9,Poda,Alto,ROS40L21,A19090,A19091,-75.68060483,4.763005055,RISARALDA,PEREIRA
NN,Rastrojo,Ejecutado,2024-09-11,Debajo,1,9,Rocería,Alto,ROS40L21,A19090,A19091,-75.67942213,4.761269034,RISARALDA,PEREIRA
TACHUELO,Arbol aislado,Ejecutado,2024-08-09,Debajo,60,10,Tala,Alto,DON23L13,L12810,L12811,-74.79780485,5.570854953,CALDAS,VICTORIA
NOGAL CAFETERO,Arbol aislado,Pendiente Apagon,2024-08-09,Ambos Lados,45,0,Poda,Alto,QHI23L13,W41783,W41970,-75.73046918,5.303244223,RISARALDA,QUINCHÍA
GUAMO,Cafe/sombrio,Ejecutado,2024-08-09,Debajo,32,8,Poda,Alto,QHI23L13,W41783,W41784,-75.729496,5.302836,RISARALDA,QUINCHÍA
NN,Arbol aislado,Pendiente Apagon,2024-08-12,Ambos Lados,50,20,Poda,Alto,LMC23L12,N32049,N32050,-75.57352858,5.417750345,CALDAS,LA MERCED
AGUACATILLO,Frutales,Pendiente Apagon,2024-08-12,Ambos Lados,50,101,Poda,Alto,LMC23L12,N32078,N32079,-75.56080877,5.42229447,CALDAS,LA MERCED
LAUREL OCOTEA SP,Bosque natural,Pendiente Apagon,2024-08-12,Ambos Lados,30,8,Poda,Alto,LMC23L12,N32077,N32078,-75.55987455,5.421617276,CALDAS,LA MERCED
MATARRATON,Cerca Viva,Ejecutado,2024-08-12,Debajo,20,8,Poda,Alto,LMC23L12,N32049,N32050,-75.57113508,5.415932855,CALDAS,LA MERCED
GUADUA,Guadual,Pendiente Apagon,2024-08-12,Ambos Lados,15,20,Tala,Alto,LMC23L12,N32049,N32050,-75.57152273,5.41622914,CALDAS,LA MERCED
CAMARGO,Rastrojo,Ejecutado,2024-08-30,Debajo,5,10,Rocería,Bajo,MTO23L15,M11659,M11716,-75.50156561,5.056129881,CALDAS,MANIZALES
URAPAN,Arbol aislado,Inspeccionado,2024-08-30,Debajo,45,10,Poda,Bajo,MTO23L15,M11606,M53536,-75.5067598,5.057446064,CALDAS,VILLAMARÍA
AGUACATILLO,Frutales,Ejecutado,2024-08-30,Derecha,30,10,Poda,Alto,MTO23L15,M11606,M11615,-75.50571658,5.055927638,CALDAS,VILLAMARÍA
CHIRIMOYA,Frutales,Inspeccionado,2024-08-30,Debajo,25,20,Poda,Bajo,MTO23L15,M11623,M11626,-75.50550622,5.055307577,CALDAS,VILLAMARÍA
YARUMO,Arbol aislado,Inspeccionado,2024-08-30,Izquierda,22,10,Poda,Alto,MTO23L15,M11615,M11616,-75.50511655,5.056298057,CALDAS,MANIZALES
NN,Rastrojo,Inspeccionado,2024-08-30,Debajo,5,15,Rocería,Bajo,MTO23L15,M11656,M11657,-75.50260995,5.056529878,CALDAS,MANIZALES
GUAMO,Cafe/sombrio,Ejecutado,2024-08-30,Debajo,30,8,Poda,Alto,FIL23L13,N21481,N21482,-75.571889,5.217744,CALDAS,FILADELFIA
MATARRATON,Cerca Viva,Ejecutado,2024-08-30,Debajo,25,20,Poda,Alto,FIL23L13,N15047,N21418,-75.572835,5.207891,CALDAS,FILADELFIA
GUAMO,Cafe/sombrio,Ejecutado,2024-08-30,Debajo,20,8,Poda,Alto,FIL23L13,N21418,N21419,-75.573195,5.207699,CALDAS,FILADELFIA
NOGAL CAFETERO,Cafe/sombrio,Ejecutado,2024-09-16,Derecha,25,6,Poda,Alto,AGU23L15,N43742,N43758,-75.52987731,5.638689922,CALDAS,AGUADAS
GUADUA,Guadual,Ejecutado,2024-09-04,Encima,31,30,Tala,Alto,BEL30L12,B20114,B20115,-75.75025607,4.957354472,RISARALDA,MARSELLA
GUADUA,Guadual,Ejecutado,2024-09-04,Debajo,26,23,Tala,Alto,BEL30L12,B20127,B20128,-75.77283785,4.96541819,RISARALDA,MARSELLA
TABAQUILLO,Arbol aislado,Ejecutado,2024-08-26,Ambos Lados,25,20,Poda,Alto,FIL23L13,N21501,N21519,-75.569275,5.235952,CALDAS,FILADELFIA
PLATANO,Huerto,Ejecutado,2024-08-26,Debajo,25,8,Poda,Alto,FIL23L13,N21529,N21548,-75.573095,5.244163,CALDAS,FILADELFIA
TABAQUILLO,Arbol aislado,Ejecutado,2024-08-26,Debajo,24,8,Poda,Bajo,FIL23L13,N21524,N21527,-75.572792,5.243421,CALDAS,FILADELFIA
MATARRATON,Cerca Viva,Ejecutado,2024-08-26,Debajo,20,8,Poda,Alto,FIL23L13,N21531,N21532,-75.571262,5.24708,CALDAS,FILADELFIA
PLATANO,Huerto,Ejecutado,2024-08-30,Debajo,20,8,Poda,Alto,FIL23L13,N21482,N21483,-75.57126,5.217045,CALDAS,FILADELFIA
MATARRATON,Cerca Viva,Inspeccionado,2024-08-28,Derecha,20,0,Poda,Bajo,FIL23L13,N21700,N21701,-75.560472,5.286889,CALDAS,FILADELFIA
OTROS,Bosque natural,Ejecutado,2024-08-13,Ambos Lados,30,60,Tala,Alto,SCH23L12,W17188,W17205,-76.04047233,5.457506771,RISARALDA,MISTRATÓ
NN,Bosque natural secundario,Inspeccionado,2024-09-11,Ambos Lados,20,4,Poda,Alto,BOL23L12,E61717,E61730,-75.079561,5.397475,CALDAS,PENSILVANIA
OTROS,Arbol aislado,Pendiente Otro,2024-09-11,Debajo,25,15,Poda,Alto,BOL23L12,E61719,E61720,-75.080388,5.399496,CALDAS,PENSILVANIA
